run_id,phase,split,label,model,metric,k,value,n_users,slice
20260914T002244Z,0,temporal,purchase,two_tower,recall,10,0.009230240368538234,9047,popularity_decile_9
20260914T002244Z,0,temporal,purchase,two_tower,recall,50,0.041762766537493834,9047,popularity_decile_9
20260914T002244Z,0,temporal,purchase,two_tower,recall,100,0.07471620569007585,9047,popularity_decile_9
20260914T002244Z,0,temporal,purchase,two_tower,recall,10,0.07074402642936875,17489,popularity_decile_10
20260914T002244Z,0,temporal,purchase,two_tower,recall,50,0.22018121852149075,17489,popularity_decile_10
20260914T002244Z,0,temporal,purchase,two_tower,recall,100,0.3349336312314348,17489,popularity_decile_10
20260914T002244Z,0,temporal,purchase,two_tower,recall,10,0.05056482968450353,20000,purchase_ground_truth
20260914T002244Z,0,temporal,purchase,two_tower,ndcg,10,0.04728740508728862,20000,purchase_ground_truth
20260914T002244Z,0,temporal,purchase,two_tower,recall,50,0.1587786354893432,20000,purchase_ground_truth
20260914T002244Z,0,temporal,purchase,two_tower,ndcg,50,0.0778818676927619,20000,purchase_ground_truth
20260914T002244Z,0,temporal,purchase,two_tower,recall,100,0.24449063215872324,20000,purchase_ground_truth
20260914T002244Z,0,temporal,purchase,two_tower,ndcg,100,0.09940725606403104,20000,purchase_ground_truth
20260914T002244Z,0,temporal,purchase,two_tower,recommended_game_length_top10,10,23.4726325,20000,overall
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.06626378198291231,20000,overall
20260914T002244Z,0,temporal,threshold,most_popular,ndcg,10,0.06779006508353952,20000,overall
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.174346218252453,20000,overall
20260914T002244Z,0,temporal,threshold,most_popular,ndcg,50,0.09377896182740694,20000,overall
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.25825734368034214,20000,overall
20260914T002244Z,0,temporal,threshold,most_popular,ndcg,100,0.11441421566113379,20000,overall
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.0,257,popularity_decile_1
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.0,257,popularity_decile_1
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.0,257,popularity_decile_1
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.0,341,popularity_decile_2
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.0,341,popularity_decile_2
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.0,341,popularity_decile_2
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.0,668,popularity_decile_3
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.0,668,popularity_decile_3
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.0,668,popularity_decile_3
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.0,642,popularity_decile_4
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.0,642,popularity_decile_4
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.0,642,popularity_decile_4
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.0,1012,popularity_decile_5
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.0,1012,popularity_decile_5
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.0,1012,popularity_decile_5
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.0,1840,popularity_decile_6
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.0,1840,popularity_decile_6
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.0,1840,popularity_decile_6
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.0,2317,popularity_decile_7
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.0,2317,popularity_decile_7
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.0,2317,popularity_decile_7
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.0,4734,popularity_decile_8
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.0,4734,popularity_decile_8
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.0,4734,popularity_decile_8
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.0,7986,popularity_decile_9
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.0,7986,popularity_decile_9
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.0,7986,popularity_decile_9
20260914T002244Z,0,temporal,threshold,most_popular,recall,10,0.0912310617651356,17718,popularity_decile_10
20260914T002244Z,0,temporal,threshold,most_popular,recall,50,0.24017004629238384,17718,popularity_decile_10
20260914T002244Z,0,temporal,threshold,most_popular,recall,100,0.3574344851499434,17718,popularity_decile_10
20260914T002244Z,0,temporal,threshold,most_popular,recommended_game_length_top10,10,60.98951874999999,20000,overall
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.05955256554376062,20000,overall
20260914T002244Z,0,temporal,threshold,two_tower,ndcg,10,0.05129206514516825,20000,overall
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.1812068018008406,20000,overall
20260914T002244Z,0,temporal,threshold,two_tower,ndcg,50,0.08593993684344874,20000,overall
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.2748036731456692,20000,overall
20260914T002244Z,0,temporal,threshold,two_tower,ndcg,100,0.10854466205577905,20000,overall
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.0,257,popularity_decile_1
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.0,257,popularity_decile_1
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.0,257,popularity_decile_1
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.0,341,popularity_decile_2
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.0,341,popularity_decile_2
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.0005865102639296188,341,popularity_decile_2
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.0,668,popularity_decile_3
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.0012475049900199599,668,popularity_decile_3
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.0067739520958083835,668,popularity_decile_3
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.0,642,popularity_decile_4
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.004672897196261682,642,popularity_decile_4
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.01111111111111111,642,popularity_decile_4
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.003540843214756258,1012,popularity_decile_5
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.014492753623188406,1012,popularity_decile_5
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.024407114624505927,1012,popularity_decile_5
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.0034375,1840,popularity_decile_6
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.013006834650856388,1840,popularity_decile_6
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.02386951816299642,1840,popularity_decile_6
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.004704359085023737,2317,popularity_decile_7
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.01870422646380668,2317,popularity_decile_7
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.03187356002645737,2317,popularity_decile_7
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.0049287232272023146,4734,popularity_decile_8
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.02306788010843778,4734,popularity_decile_8
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.04104102842602805,4734,popularity_decile_8
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.010034722358015093,7986,popularity_decile_9
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.036837814052957,7986,popularity_decile_9
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.06787186246411514,7986,popularity_decile_9
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.07957207521090255,17718,popularity_decile_10
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.23985322419779065,17718,popularity_decile_10
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.3597320186737972,17718,popularity_decile_10
20260914T002244Z,0,temporal,threshold,two_tower,recall,10,0.05533733263249742,20000,purchase_ground_truth
20260914T002244Z,0,temporal,threshold,two_tower,ndcg,10,0.051573017815595174,20000,purchase_ground_truth
20260914T002244Z,0,temporal,threshold,two_tower,recall,50,0.17060750209666384,20000,purchase_ground_truth
20260914T002244Z,0,temporal,threshold,two_tower,ndcg,50,0.08415264425676389,20000,purchase_ground_truth
20260914T002244Z,0,temporal,threshold,two_tower,recall,100,0.25948050290719965,20000,purchase_ground_truth
20260914T002244Z,0,temporal,threshold,two_tower,ndcg,100,0.10644984628694185,20000,purchase_ground_truth
